Activity Date,Process Date,Settle Date,Account Type,Instrument,Description,Trans Code,Quantity,Price,Amount,Suppressed,Running Balance
02/09/2022,02/09/2022,02/09/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$35.98,N,$42.26
02/09/2022,02/09/2022,02/09/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($35.98),N,$6.28
02/08/2022,02/08/2022,02/09/2022,Margin,NTES,NTES 2022-02-11 Call $107.00,BTO,4,$0.90,($360.00),N,$42.26
02/08/2022,02/08/2022,02/08/2022,Margin,,ACH Deposit,ACH,--,,$400.00,N,$402.26
02/08/2022,02/08/2022,02/09/2022,Margin,BABA,BABA 2022-02-11 Call $129.00,BTO,1,$0.70,($70.00),N,$2.26
02/08/2022,02/08/2022,02/08/2022,Margin,,ACH Deposit,ACH,--,,$66.00,N,$72.26
02/08/2022,02/08/2022,02/09/2022,Margin,BABA,BABA 2022-02-11 Call $129.00,BTO,1,$1.18,($118.00),N,$6.26
02/08/2022,02/08/2022,02/09/2022,Margin,BABA,BABA 2022-02-11 Put $110.00,STC,-1,$1.18,$117.98,N,$124.26
02/08/2022,02/08/2022,02/08/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$6.28,N,$6.28
02/08/2022,02/08/2022,02/08/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($6.28),N,$0.00
02/07/2022,02/07/2022,02/08/2022,Margin,BABA,BABA 2022-02-11 Put $110.00,BTO,1,$2.61,($261.00),N,$6.28
02/07/2022,02/07/2022,02/07/2022,Margin,,ACH Deposit,ACH,--,,$10.00,N,$267.28
02/07/2022,02/07/2022,02/07/2022,Margin,,ACH Deposit,ACH,--,,$262.00,N,$257.28
02/07/2022,02/07/2022,02/07/2022,Margin,,FDIC Sweep Journal,FSWP,--,,$0.28,N,($4.72)
02/07/2022,02/07/2022,02/07/2022,Sweep,,FDIC Sweep Journal,FSWP,--,,($0.28),N,($5.00)
02/07/2022,02/07/2022,02/07/2022,Margin,,Gold Fee,GOLD,--,,($5.00),N,($4.72)
02/07/2022,02/07/2022,02/07/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$7.00,N,$0.28
02/07/2022,02/07/2022,02/07/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($7.00),N,($6.72)
02/04/2022,02/04/2022,02/07/2022,Margin,--,Option Expiration for QCOM 2022-02-04 call $195.00,OEXP,2S,,--,N,$0.28
02/04/2022,02/04/2022,02/07/2022,Margin,DASH,DASH 2022-02-11 Call $130.00,BTO,1,$0.08,($8.00),N,$0.28
02/04/2022,02/04/2022,02/07/2022,Margin,DASH,DASH 2022-02-11 Call $130.00,BTO,4,$0.08,($32.00),N,$8.28
02/04/2022,02/04/2022,02/04/2022,Margin,,ACH Deposit,ACH,--,,$1.00,N,$40.28
02/04/2022,02/04/2022,02/04/2022,Margin,,ACH Deposit,ACH,--,,$32.00,N,$39.28
02/04/2022,02/04/2022,02/04/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$43.00,N,$7.28
02/04/2022,02/04/2022,02/04/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($43.00),N,($35.72)
02/03/2022,02/03/2022,02/04/2022,Margin,QCOM,QCOM 2022-02-04 Call $195.00,BTO,1,$0.64,($64.00),N,$7.28
02/03/2022,02/03/2022,02/03/2022,Margin,,ACH Deposit,ACH,--,,$70.00,N,$71.28
02/03/2022,02/03/2022,02/04/2022,Margin,QCOM,QCOM 2022-02-04 Call $195.00,BTO,1,$0.49,($49.00),N,$1.28
01/31/2022,01/31/2022,01/31/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$1.06,N,$50.28
01/31/2022,01/31/2022,01/31/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($1.06),N,$49.22
01/28/2022,01/28/2022,01/31/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,885.00",STC,-1,$0.50,$49.98,N,$50.28
01/28/2022,01/28/2022,01/31/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,885.00",BTO,1,$1.03,($103.00),N,$0.30
01/28/2022,01/28/2022,01/31/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,890.00",STC,-1,$0.42,$41.98,N,$103.30
01/28/2022,01/28/2022,01/31/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,890.00",BTO,1,$1.40,($140.00),N,$61.32
01/28/2022,01/28/2022,01/31/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,890.00",STC,-1,$1.50,$149.98,N,$201.32
01/28/2022,01/28/2022,01/28/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$49.98,N,$51.34
01/28/2022,01/28/2022,01/28/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($49.98),N,$1.36
01/27/2022,01/27/2022,01/28/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,890.00",BTO,1,$5.40,($540.00),N,$51.34
01/27/2022,01/27/2022,01/28/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,950.00",STC,-1,$5.40,$539.98,N,$591.34
01/27/2022,01/27/2022,01/28/2022,Margin,AMZN,"AMZN 2022-01-28 Call $2,950.00",BTO,1,$7.00,($700.00),N,$51.36
01/27/2022,01/27/2022,01/27/2022,Margin,,ACH Deposit,ACH,--,,$50.00,N,$751.36
01/27/2022,01/27/2022,01/27/2022,Margin,,ACH Deposit,ACH,--,,$700.00,N,$701.36
01/21/2022,01/21/2022,01/24/2022,Margin,--,Option Expiration for QCOM 2022-01-21 call $195.00,OEXP,1S,,--,N,$1.36
01/21/2022,01/21/2022,01/24/2022,Margin,--,Option Expiration for DKNG 2022-01-21 call $60.00,OEXP,1S,,--,N,$1.36
01/18/2022,01/18/2022,01/18/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$0.96,N,$1.36
01/18/2022,01/18/2022,01/18/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($0.96),N,$0.40
01/14/2022,01/14/2022,01/18/2022,Margin,--,Option Expiration for FB 2022-01-14 call $350.00,OEXP,2S,,--,N,$1.36
01/14/2022,01/14/2022,01/18/2022,Margin,QCOM,QCOM 2022-01-21 Call $195.00,BTO,1,$0.81,($81.00),N,$1.36
01/14/2022,01/14/2022,01/14/2022,Margin,,ACH Deposit,ACH,--,,$12.00,N,$82.36
01/14/2022,01/14/2022,01/18/2022,Margin,QCOM,QCOM 2022-01-14 Call $190.00,STC,-2,$0.29,$57.98,N,$70.36
01/14/2022,01/14/2022,01/18/2022,Margin,QCOM,QCOM 2022-01-14 Call $190.00,BTO,1,$0.54,($54.00),N,$12.38
01/14/2022,01/14/2022,01/14/2022,Margin,,ACH Deposit,ACH,--,,$40.00,N,$66.38
01/14/2022,01/14/2022,01/18/2022,Margin,QCOM,QCOM 2022-01-14 Call $190.00,BTO,1,$0.51,($51.00),N,$26.38
01/14/2022,01/14/2022,01/18/2022,Margin,QCOM,QCOM 2022-01-14 Call $190.00,STC,-2,$0.36,$71.98,N,$77.38
01/14/2022,01/14/2022,01/18/2022,Margin,QCOM,QCOM 2022-01-14 Call $190.00,BTO,1,$0.57,($57.00),N,$5.40
01/14/2022,01/14/2022,01/14/2022,Margin,,ACH Deposit,ACH,--,,$62.00,N,$62.40
01/14/2022,01/14/2022,01/18/2022,Margin,QCOM,QCOM 2022-01-14 Call $190.00,BTO,1,$0.26,($26.00),N,$0.40
01/14/2022,01/14/2022,01/14/2022,Margin,,ACH Deposit,ACH,--,,$26.00,N,$26.40
01/11/2022,01/11/2022,01/12/2022,Margin,FB,FB 2022-01-14 Call $350.00,BTO,1,$0.21,($21.00),N,$0.40
01/11/2022,01/11/2022,01/11/2022,Margin,,ACH Deposit,ACH,--,,$21.00,N,$21.40
01/10/2022,01/10/2022,01/10/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$1.00,N,$0.40
01/10/2022,01/10/2022,01/10/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($1.00),N,($0.60)
01/07/2022,01/07/2022,01/10/2022,Margin,--,Option Expiration for NVDA 2022-01-07 call $320.00,OEXP,5S,,--,N,$0.40
01/07/2022,01/07/2022,01/10/2022,Margin,FB,FB 2022-01-14 Call $350.00,BTO,1,$0.86,($86.00),N,$0.40
01/07/2022,01/07/2022,01/07/2022,Margin,,ACH Deposit,ACH,--,,$85.00,N,$86.40
01/06/2022,01/06/2022,01/06/2022,Margin,,FDIC Sweep Journal,FSWP,--,,$5.00,N,$1.40
01/06/2022,01/06/2022,01/06/2022,Sweep,,FDIC Sweep Journal,FSWP,--,,($5.00),N,($3.60)
01/06/2022,01/06/2022,01/06/2022,Margin,,Gold Fee,GOLD,--,,($5.00),N,$1.40
01/05/2022,01/05/2022,01/05/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$47.00,N,$6.40
01/05/2022,01/05/2022,01/05/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($47.00),N,($40.60)
01/04/2022,01/04/2022,01/05/2022,Margin,NVDA,NVDA 2022-01-07 Call $320.00,BTO,2,$0.37,($74.00),N,$6.40
01/04/2022,01/04/2022,01/04/2022,Margin,,ACH Deposit,ACH,--,,$80.00,N,$80.40
01/04/2022,01/04/2022,01/05/2022,Margin,NVDA,NVDA 2022-01-07 Call $320.00,BTO,1,$0.53,($53.00),N,$0.40
01/04/2022,01/04/2022,01/04/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$39.98,N,$53.40
01/04/2022,01/04/2022,01/04/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($39.98),N,$13.42
01/03/2022,01/03/2022,01/04/2022,Margin,NVDA,NVDA 2022-01-07 Call $320.00,BTO,2,$1.60,($320.00),N,$53.40
01/03/2022,01/03/2022,01/03/2022,Margin,,ACH Deposit,ACH,--,,$200.00,N,$373.40
01/03/2022,01/03/2022,01/04/2022,Margin,OKTA,OKTA 2022-01-07 Call $232.50,STC,-2,$0.80,$159.98,N,$173.40
01/03/2022,01/03/2022,01/03/2022,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$10.04,N,$13.42
01/03/2022,01/03/2022,01/03/2022,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($10.04),N,$3.38
12/31/2021,12/31/2021,01/03/2022,Margin,--,"Option Expiration for AMZN 2021-12-31 call $3,520.00",OEXP,2S,,--,N,$13.42
12/31/2021,12/31/2021,01/03/2022,Margin,--,"Option Expiration for GOOGL 2021-12-31 call $2,975.00",OEXP,1S,,--,N,$13.42
12/31/2021,12/31/2021,01/03/2022,Margin,--,"Option Expiration for GOOGL 2021-12-31 call $2,985.00",OEXP,1S,,--,N,$13.42
12/31/2021,12/31/2021,01/03/2022,Margin,OKTA,OKTA 2022-01-07 Call $232.50,BTO,2,$1.90,($380.00),N,$13.42
12/31/2021,12/31/2021,01/03/2022,Margin,GOOGL,"GOOGL 2022-01-07 Call $2,990.00",STC,-1,$3.90,$389.98,N,$393.42
12/31/2021,12/31/2021,01/03/2022,Margin,GOOGL,"GOOGL 2022-01-07 Call $2,990.00",BTO,1,$5.60,($560.00),N,$3.44
12/31/2021,12/31/2021,12/31/2021,Margin,,ACH Deposit,ACH,--,,$20.00,N,$563.44
12/31/2021,12/31/2021,01/03/2022,Margin,GOOGL,"GOOGL 2022-01-07 Call $2,990.00",STC,-1,$5.10,$509.98,N,$543.44
12/31/2021,12/31/2021,01/03/2022,Margin,GOOGL,"GOOGL 2022-01-07 Call $2,990.00",BTO,1,$6.30,($630.00),N,$33.46
12/31/2021,12/31/2021,12/31/2021,Margin,,ACH Deposit,ACH,--,,$640.00,N,$663.46
12/31/2021,12/31/2021,12/31/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$55.00,N,$23.46
12/31/2021,12/31/2021,12/31/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($55.00),N,($31.54)
12/30/2021,12/30/2021,12/31/2021,Margin,GOOGL,"GOOGL 2021-12-31 Call $2,985.00",BTO,1,$3.80,($380.00),N,$23.46
12/30/2021,12/30/2021,12/30/2021,Margin,,ACH Deposit,ACH,--,,$25.00,N,$403.46
12/30/2021,12/30/2021,12/30/2021,Margin,,ACH Deposit,ACH,--,,$300.00,N,$378.46
12/29/2021,12/29/2021,12/29/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$598.07,N,$78.46
12/29/2021,12/29/2021,12/29/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($598.07),N,($519.61)
12/28/2021,12/28/2021,12/29/2021,Margin,GOOGL,"GOOGL 2021-12-31 Call $2,975.00",BTO,1,$5.48,($548.00),N,$78.46
12/28/2021,12/28/2021,12/28/2021,Margin,,ACH Deposit,ACH,--,,$610.00,N,$626.46
12/28/2021,12/28/2021,12/29/2021,Margin,AMZN,"AMZN 2021-12-31 Call $3,520.00",BTO,1,$7.10,($710.00),N,$16.46
12/28/2021,12/28/2021,12/28/2021,Margin,,ACH Deposit,ACH,--,,$20.00,N,$726.46
12/28/2021,12/28/2021,12/28/2021,Margin,,ACH Deposit,ACH,--,,$700.00,N,$706.46
12/28/2021,12/28/2021,12/29/2021,Margin,AMZN,"AMZN 2021-12-31 Call $3,520.00",BTO,1,$13.30,"($1,330.00)",N,$6.46
12/28/2021,12/28/2021,12/29/2021,Margin,TDOC,TDOC 2021-12-31 Call $101.00,STC,-30,$0.22,$659.93,N,"$1,336.46"
12/28/2021,12/28/2021,12/28/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$676.53,N,$676.53
12/28/2021,12/28/2021,12/28/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($676.53),N,$0.00
12/27/2021,12/27/2021,12/28/2021,Margin,TDOC,TDOC 2021-12-31 Call $101.00,BTO,30,$0.60,"($1,800.00)",N,$676.53
12/27/2021,12/27/2021,12/27/2021,Margin,,ACH Withdrawal,ACH,--,,($300.00),N,"$2,476.53"
12/27/2021,12/27/2021,12/28/2021,Margin,FB,FB 2021-12-31 Call $347.50,STC,-1,$3.53,$352.98,N,"$2,776.53"
12/27/2021,12/27/2021,12/28/2021,Margin,FB,FB 2021-12-31 Call $347.50,STC,-1,$3.53,$352.98,N,"$2,423.55"
12/27/2021,12/27/2021,12/27/2021,Margin,,FDIC Sweep Journal,FSWP,--,,$12.65,N,"$2,070.57"
12/27/2021,12/27/2021,12/27/2021,Sweep,,FDIC Sweep Journal,FSWP,--,,($12.65),N,"$2,057.92"
12/27/2021,12/27/2021,12/27/2021,Margin,,ACH Withdrawal,ACH,--,,"($1,000.00)",N,"$2,070.57"
12/27/2021,12/27/2021,12/28/2021,Margin,FB,FB 2021-12-31 Call $347.50,BTO,2,$2.71,($542.00),N,"$3,070.57"
12/27/2021,12/27/2021,12/28/2021,Margin,FB,FB 2021-12-31 Call $345.00,STC,-2,$4.00,$799.98,N,"$3,612.57"
12/27/2021,12/27/2021,12/28/2021,Margin,FB,FB 2021-12-31 Call $345.00,STC,-3,$4.00,"$1,199.98",N,"$2,812.59"
12/27/2021,12/27/2021,12/28/2021,Margin,FB,FB 2021-12-31 Call $345.00,STC,-3,$4.00,"$1,199.98",N,"$1,612.61"
12/27/2021,12/27/2021,12/28/2021,Margin,FB,FB 2021-12-31 Call $345.00,STC,-1,$4.00,$399.98,N,$412.63
12/27/2021,12/27/2021,12/27/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$12.65,N,$12.65
12/27/2021,12/27/2021,12/27/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($12.65),N,$0.00
12/23/2021,12/23/2021,12/27/2021,Margin,FB,FB 2021-12-31 Call $345.00,BTO,1,$1.75,($175.00),N,$12.65
12/23/2021,12/23/2021,12/23/2021,Margin,,ACH Deposit,ACH,--,,$50.00,N,$187.65
12/23/2021,12/23/2021,12/27/2021,Margin,FB,FB 2021-12-31 Call $345.00,BTO,8,$1.73,"($1,384.00)",N,$137.65
12/23/2021,12/23/2021,12/23/2021,Margin,,FDIC Sweep Journal,FSWP,--,,$16.70,N,"$1,521.65"
12/23/2021,12/23/2021,12/23/2021,Sweep,,FDIC Sweep Journal,FSWP,--,,($16.70),N,"$1,504.95"
12/23/2021,12/23/2021,12/23/2021,Margin,,ACH Withdrawal,ACH,--,,($700.00),N,"$1,521.65"
12/23/2021,12/23/2021,12/27/2021,Margin,STX,STX 2021-12-23 Call $112.00,STC,-10,$0.28,$279.97,N,"$2,221.65"
12/23/2021,12/23/2021,12/27/2021,Margin,STX,STX 2021-12-23 Call $108.00,STC,-5,$3.85,"$1,924.98",N,"$1,941.68"
12/23/2021,12/23/2021,12/23/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$14.98,N,$16.70
12/23/2021,12/23/2021,12/23/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($14.98),N,$1.72
12/22/2021,12/22/2021,12/23/2021,Margin,STX,STX 2021-12-23 Call $112.00,BTO,10,$0.16,($160.00),N,$16.70
12/22/2021,12/22/2021,12/23/2021,Margin,STX,STX 2021-12-23 Call $108.00,STC,-1,$1.75,$174.98,N,$176.70
12/22/2021,12/22/2021,12/22/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$0.96,N,$1.72
12/22/2021,12/22/2021,12/22/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($0.96),N,$0.76
12/21/2021,12/21/2021,12/22/2021,Margin,STX,STX 2021-12-23 Call $108.00,BTO,2,$1.03,($206.00),N,$1.72
12/21/2021,12/21/2021,12/21/2021,Margin,,ACH Deposit,ACH,--,,$200.00,N,$207.72
12/21/2021,12/21/2021,12/22/2021,Margin,STX,STX 2021-12-23 Call $108.00,BTO,1,$0.95,($95.00),N,$7.72
12/21/2021,12/21/2021,12/21/2021,Margin,,ACH Deposit,ACH,--,,$70.00,N,$102.72
12/21/2021,12/21/2021,12/22/2021,Margin,STX,STX 2021-12-23 Call $108.00,BTO,3,$1.20,($360.00),N,$32.72
12/21/2021,12/21/2021,12/22/2021,Margin,ZS,ZS 2021-12-23 Call $310.00,STC,-1,$3.50,$349.98,N,$392.72
12/21/2021,12/21/2021,12/22/2021,Margin,NFLX,NFLX 2021-12-23 Call $630.00,STC,-1,$0.42,$41.98,N,$42.74
12/21/2021,12/21/2021,12/21/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$110.03,N,$0.76
12/21/2021,12/21/2021,12/21/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($110.03),N,($109.27)
12/20/2021,12/20/2021,12/20/2021,Sweep,,Interest Payment,INT,--,,$0.03,N,$0.76
12/20/2021,12/20/2021,12/21/2021,Margin,NFLX,NFLX 2021-12-23 Call $630.00,BTO,1,$0.70,($70.00),N,$0.73
12/20/2021,12/20/2021,12/21/2021,Margin,ZS,ZS 2021-12-23 Call $310.00,BTO,1,$5.60,($560.00),N,$70.73
12/20/2021,12/20/2021,12/21/2021,Margin,NUE,NUE 2021-12-23 Call $121.00,STC,-8,$0.65,$519.97,N,$630.73
12/20/2021,12/20/2021,12/20/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,360.00",N,$110.76
12/20/2021,12/20/2021,12/20/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,360.00)",N,"($1,249.24)"
12/17/2021,12/17/2021,12/20/2021,Margin,NUE,NUE 2021-12-23 Call $121.00,BTO,2,$1.70,($340.00),N,$110.76
12/17/2021,12/17/2021,12/20/2021,Margin,NUE,NUE 2021-12-23 Call $121.00,BTO,6,$1.70,"($1,020.00)",N,$450.76
12/17/2021,12/17/2021,12/17/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,"$1,470.76",N,"$1,470.76"
12/17/2021,12/17/2021,12/17/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,"($1,470.76)",N,$0.00
12/16/2021,12/16/2021,12/17/2021,Margin,W,W 2021-12-17 Put $195.00,STC,-1,$7.00,$699.98,N,"$1,470.76"
12/16/2021,12/16/2021,12/17/2021,Margin,W,W 2021-12-17 Put $195.00,BTO,1,$2.80,($280.00),N,$770.78
12/16/2021,12/16/2021,12/16/2021,Margin,,FDIC Sweep Journal,FSWP,--,,$0.80,N,"$1,050.78"
12/16/2021,12/16/2021,12/16/2021,Sweep,,FDIC Sweep Journal,FSWP,--,,($0.80),N,"$1,049.98"
12/16/2021,12/16/2021,12/16/2021,Margin,,ACH Withdrawal,ACH,--,,($700.00),N,"$1,050.78"
12/16/2021,12/16/2021,12/17/2021,Margin,QCOM,QCOM 2021-12-17 Call $190.00,STC,-7,$2.50,"$1,749.98",N,"$1,750.78"
12/16/2021,12/16/2021,12/16/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$3.10,N,$0.80
12/16/2021,12/16/2021,12/16/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($3.10),N,($2.30)
12/15/2021,12/15/2021,12/16/2021,Margin,QCOM,QCOM 2021-12-17 Call $190.00,BTO,7,$0.45,($315.00),N,$0.80
12/15/2021,12/15/2021,12/15/2021,Margin,,ACH Withdrawal,ACH,--,,($237.00),N,$315.80
12/15/2021,12/15/2021,12/16/2021,Margin,FB,FB 2021-12-17 Call $340.00,STC,-2,$2.75,$549.98,N,$552.80
12/15/2021,12/15/2021,12/16/2021,Margin,FB,FB 2021-12-17 Call $340.00,BTO,2,$1.40,($280.00),N,$2.82
12/15/2021,12/15/2021,12/15/2021,Margin,,ACH Deposit,ACH,--,,$20.00,N,$282.82
12/15/2021,12/15/2021,12/15/2021,Margin,,ACH Deposit,ACH,--,,$180.00,N,$262.82
12/15/2021,12/15/2021,12/16/2021,Margin,QCOM,QCOM 2021-12-17 Call $190.00,STC,-1,$0.25,$24.98,N,$82.82
12/15/2021,12/15/2021,12/16/2021,Margin,QCOM,QCOM 2021-12-17 Call $190.00,STC,-1,$0.25,$24.98,N,$57.84
12/15/2021,12/15/2021,12/16/2021,Margin,QCOM,QCOM 2021-12-17 Call $190.00,STC,-1,$0.25,$24.98,N,$32.86
12/15/2021,12/15/2021,12/16/2021,Margin,QCOM,QCOM 2021-12-17 Call $190.00,BTO,3,$0.57,($171.00),N,$7.88
12/15/2021,12/15/2021,12/15/2021,Margin,,ACH Deposit,ACH,--,,$5.00,N,$178.88
12/15/2021,12/15/2021,12/15/2021,Margin,,ACH Deposit,ACH,--,,$10.00,N,$173.88
12/15/2021,12/15/2021,12/16/2021,Margin,DASH,DASH 2021-12-17 Call $165.00,STC,-4,$0.40,$159.98,N,$163.88
12/15/2021,12/15/2021,12/15/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$2.96,N,$3.90
12/15/2021,12/15/2021,12/15/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($2.96),N,$0.94
12/14/2021,12/14/2021,12/15/2021,Margin,DASH,DASH 2021-12-17 Call $165.00,BTO,4,$1.14,($456.00),N,$3.90
12/14/2021,12/14/2021,12/15/2021,Margin,W,W 2021-12-17 Put $195.00,STC,-1,$2.05,$204.98,N,$459.90
12/14/2021,12/14/2021,12/15/2021,Margin,AMZN,"AMZN 2021-12-17 Put $3,120.00",STC,-1,$2.54,$253.98,N,$254.92
12/14/2021,12/14/2021,12/14/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$195.02,N,$0.94
12/14/2021,12/14/2021,12/14/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($195.02),N,($194.08)
12/13/2021,12/13/2021,12/14/2021,Margin,AMZN,"AMZN 2021-12-17 Put $3,120.00",BTO,1,$2.03,($203.00),N,$0.94
12/13/2021,12/13/2021,12/13/2021,Margin,,ACH Deposit,ACH,--,,$100.00,N,$203.94
12/13/2021,12/13/2021,12/14/2021,Margin,W,W 2021-12-17 Put $195.00,BTO,1,$3.77,($377.00),N,$103.94
12/13/2021,12/13/2021,12/14/2021,Margin,W,W 2021-12-17 Put $195.00,STC,-1,$2.85,$284.98,N,$480.94
12/13/2021,12/13/2021,12/13/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$195.96,N,$195.96
12/13/2021,12/13/2021,12/13/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($195.96),N,$0.00
12/10/2021,12/10/2021,12/13/2021,Margin,W,W 2021-12-17 Put $195.00,BTO,1,$4.65,($465.00),N,$195.96
12/10/2021,12/10/2021,12/10/2021,Margin,,FDIC Sweep Journal,FSWP,--,,$25.98,N,$660.96
12/10/2021,12/10/2021,12/10/2021,Sweep,,FDIC Sweep Journal,FSWP,--,,($25.98),N,$634.98
12/10/2021,12/10/2021,12/10/2021,Margin,,ACH Withdrawal,ACH,--,,($155.00),N,$660.96
12/10/2021,12/10/2021,12/13/2021,Margin,W,W 2021-12-17 Put $205.00,STC,-1,$7.90,$789.98,N,$815.96
12/10/2021,12/10/2021,12/10/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,$25.94,N,$25.98
12/10/2021,12/10/2021,12/10/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,($25.94),N,$0.04
12/09/2021,12/09/2021,12/10/2021,Margin,W,W 2021-12-17 Put $205.00,BTO,1,$2.60,($260.00),N,$25.98
12/09/2021,12/09/2021,12/09/2021,Margin,,ACH Deposit,ACH,--,,$160.00,N,$285.98
12/09/2021,12/09/2021,12/10/2021,Margin,AAPL,AAPL 2021-12-10 Call $177.50,STC,-1,$0.62,$61.98,N,$125.98
12/09/2021,12/09/2021,12/10/2021,Margin,AAPL,AAPL 2021-12-10 Call $177.50,STC,-1,$0.62,$61.98,N,$64.00
12/09/2021,12/09/2021,12/10/2021,Margin,AAPL,AAPL 2021-12-10 Call $177.50,BTO,2,$0.76,($152.00),N,$2.02
12/09/2021,12/09/2021,12/09/2021,Margin,,ACH Deposit,ACH,--,,$15.00,N,$154.02
12/09/2021,12/09/2021,12/09/2021,Margin,,ACH Deposit,ACH,--,,$10.00,N,$139.02
12/09/2021,12/09/2021,12/10/2021,Margin,RBLX,RBLX 2021-12-10 Call $127.00,STC,-3,$0.43,$128.98,N,$129.02
12/09/2021,12/09/2021,12/09/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$24.04,N,$0.04
12/09/2021,12/09/2021,12/09/2021,Sweep,,FDIC Sweep Start of Day Movement,FSWP,--,,($24.04),N,($24.00)
12/08/2021,12/08/2021,12/09/2021,Margin,RBLX,RBLX 2021-12-10 Call $127.00,BTO,2,$2.00,($400.00),N,$0.04
12/08/2021,12/08/2021,12/09/2021,Margin,RBLX,RBLX 2021-12-10 Call $127.00,BTO,1,$2.00,($200.00),N,$400.04
12/08/2021,12/08/2021,12/09/2021,Margin,RBLX,RBLX 2021-12-10 Call $126.00,STC,-3,$1.80,$539.98,N,$600.04
12/08/2021,12/08/2021,12/09/2021,Margin,RBLX,RBLX 2021-12-10 Call $126.00,BTO,2,$2.20,($440.00),N,$60.06
12/08/2021,12/08/2021,12/08/2021,Margin,,ACH Deposit,ACH,--,,$500.00,N,$500.06
12/08/2021,12/08/2021,12/09/2021,Margin,RBLX,RBLX 2021-12-10 Call $126.00,BTO,1,$2.24,($224.00),N,$0.06
12/08/2021,12/08/2021,12/08/2021,Margin,,ACH Deposit,ACH,--,,$10.00,N,$224.06
12/08/2021,12/08/2021,12/09/2021,Margin,AMZN,"AMZN 2021-12-10 Call $3,740.00",STC,-5,$0.38,$189.98,N,$214.06
12/08/2021,12/08/2021,12/08/2021,Margin,,FDIC Sweep Start of Day Movement,FSWP,--,,$180.03,N,$24.08
